DATESTAMP;INSTRUMENT_ID;LIST_SECTION;RN;SUPERTYPE;INSTRUMENT_TYPE;INSTRUMENT_CATEGORY;TRADE_CODE;ISIN;REGISTRY_NUMBER;REGISTRY_DATE;EMITENT_FULL_NAME;INN;NOMINAL;CURRENCY;ISSUE_AMOUNT;DECISION_DATE;OKSM_EDR;ONLY_EMITENT_FULL_NAME;REG_COUNTRY;QUALIFIED_INVESTOR;HAS_PROSPECTUS;IS_CONCESSION_AGREEMENT;IS_MORTGAGE_AGENT;INCLUDED_DURING_CREATION;SECURITY_HAS_DEFAULT;SECURITY_HAS_TECH_DEFAULT;INCLUDED_WITHOUT_COMPLIANCE;RETAINED_WITHOUT_COMPLIANCE;HAS_RESTRICTION_CIRCULATION;LISTING_LEVEL_HIST;OBLIGATION_PROGRAM_RN;COUPON_PERCENT;EARLY_REPAYMENT;EARLY_REDEMPTION;ISS_BOARDS;OTHER_SECURITIES;DISCLOSURE_PART_PAGE;DISCLOSURE_RF_INFO_PAGE;
"13.07.2017 0:00:00";"3069";"Первый уровень";"514";"Акции";"Акция обыкновенная";"акции обыкновенные";"TRCN";"RU000A0JPRX9";"1-01-55194-E";"11.05.2006 0:00:00";"Публичное акционерное общество ""Центр по перевозке грузов в контейнерах ""ТрансКонтейнер""";"7708591995";"1000";"Рубль";"13894778";"31.08.2010 0:00:00";"";"";"";"";"+";"";"";"";"";"";"";"";"";"09.06.2014 Включение в Первый уровень 30.01.2014 Включение в Котировальный список ""А"" второго уровня 01.09.2011 Включение в Котировальный список ""Б"" 31.08.2010 Включение в Котировальный список ""И""";"";"";"";"";"РПС : Акции РЕПО c акциями Т+ Акции и ДР РПС с ЦК: Акции и ДР РЕПО c акциями(расч.в USD)";"Облигация биржевая, 4B02-01-55194-E Облигация биржевая, 4B02-02-55194-E, RU000A0JWTH4 Облигация биржевая, 4B02-03-55194-E Облигация корпоративная, 4-04-55194-E, RU000A0JTKJ5 Депозитарные расписки иностранного эмитента на акции, US8935561006";"http://www.trcont.ru/ru/investoram/raskrytie-informacii/";"http://www.e-disclosure.ru/portal/company.aspx?id=11194";
"13.07.2017 0:00:00";"4532";"Первый уровень";"515";"Облигации";"Облигация биржевая";"процентные документарные на предъявителя неконвертируемые биржевые облигации серии БО-02 с обязательным централизованным хранением";"RU000A0JWTH4";"RU000A0JWTH4";"4B02-02-55194-E";"26.10.2012 0:00:00";"Публичное акционерное общество ""Центр по перевозке грузов в контейнерах ""ТрансКонтейнер""";"7708591995";"1000";"Рубль";"5000000";"26.10.2012 0:00:00";"";"";"";"";"+";"";"";"";"";"";"";"";"";"15.09.2016 Включение в Первый уровень 09.06.2014 Включение в Третий уровень 26.10.2012 Включение в Ценные бумаги, допущенные к размещению";"";"9,4%";"+";"";"Т0 Облигации РПС : Облигации РЕПО c облигациями РЕПО c облигациями(расч.в USD)";"Акция обыкновенная, 1-01-55194-E, RU000A0JPRX9 Облигация биржевая, 4B02-01-55194-E Облигация биржевая, 4B02-03-55194-E Облигация корпоративная, 4-04-55194-E, RU000A0JTKJ5 Депозитарные расписки иностранного эмитента на акции, US8935561006";"http://www.trcont.ru/ru/investoram/raskrytie-informacii/";"http://www.e-disclosure.ru/portal/company.aspx?id=11194";
"13.07.2017 0:00:00";"4810";"Первый уровень";"516";"Облигации";"Облигация корпоративная";"процентные документарные на предъявителя неконвертируемые облигации с обязательным централизованным хранением серии 04";"RU000A0JTKJ5";"RU000A0JTKJ5";"4-04-55194-E";"04.12.2012 0:00:00";"Публичное акционерное общество ""Центр по перевозке грузов в контейнерах ""ТрансКонтейнер""";"7708591995";"1000";"Рубль";"5000000";"24.01.2013 0:00:00";"";"";"";"";"+";"";"";"+";"";"";"";"";"";"09.06.2014 Включение в Первый уровень 27.12.2013 Включение в Котировальный список ""А"" первого уровня 25.01.2013 Включение в Котировальный список ""Б""";"";"8,35%";"+";"";"Т0 Облигации РПС : Облигации РЕПО c облигациями РЕПО c облигациями(расч.в USD)";"Акция обыкновенная, 1-01-55194-E, RU000A0JPRX9 Облигация биржевая, 4B02-01-55194-E Облигация биржевая, 4B02-02-55194-E, RU000A0JWTH4 Облигация биржевая, 4B02-03-55194-E Депозитарные расписки иностранного эмитента на акции, US8935561006";"http://www.trcont.ru/ru/investoram/raskrytie-informacii/";"http://www.e-disclosure.ru/portal/company.aspx?id=11194";
"13.07.2017 0:00:00";"293";"Первый уровень";"517";"Акции";"Акция обыкновенная";"акции обыкновенные";"ENRU";"RU000A0F5UN3";"1-01-50077-A";"24.12.2004 0:00:00";"Публичное акционерное общество ""Энел Россия""";"6671156423";"1";"Рубль";"35371898370";"23.01.2008 0:00:00";"";"";"";"";"+";"";"";"";"";"";"";"";"";"09.06.2014 Включение в Первый уровень 23.01.2008 Включение в Котировальный список ""А"" первого уровня";"";"";"";"";"РПС : Акции РЕПО c акциями Т+ Неполные лоты (акции) Т+ Акции и ДР РПС с ЦК: Акции и ДР РЕПО c акциями(расч.в USD)";"Облигация биржевая, 4B02-05-50077-A, RU000A0JVG97 Облигация биржевая, 4B02-06-50077-A, RU000A0JVGB6 Облигация биржевая, 4B02-01-50077-A-001P, RU000A0JVU08";"http://www.enelrussia.ru";"http://www.e-disclosure.ru/portal/company.aspx?id=5732";
"13.07.2017 0:00:00";"278";"Первый уровень";"518";"Акции";"Акция обыкновенная";"акции обыкновенные";"MSNG";"RU0008958863";"1-01-00085-A";"17.06.2003 0:00:00";"Публичное акционерное общество энергетики и электрификации ""Мосэнерго""";"7705035012";"1";"Рубль";"39749359700";"03.12.2004 0:00:00";"";"";"";"";"+";"";"";"";"";"";"";"";"";"09.06.2014 Включение в Первый уровень 03.12.2004 Включение в Котировальный список ""А"" первого уровня";"";"";"";"";"РПС : Акции РЕПО c акциями Т+ Неполные лоты (акции) РЕПО с ЦК 1 день РЕПО с ЦК Адресное Т+ Акции и ДР РПС с ЦК: Акции и ДР РЕПО с ЦК 1 день (расч. в USD) РЕПО с ЦК 1 день (расч. в EUR) РЕПО с ЦК 7 дн. РЕПО с ЦК адр. (расч. в USD) РЕПО с ЦК адр.(расч. в EUR) РЕПО c акциями(расч.в USD) РЕПО с ЦК 7 дней c расчетами в долларах США РЕПО с ЦК 7 дней c расчетами в евро";"Облигация биржевая, 4B02-01-00085-A Облигация биржевая, 4B02-03-00085-A";"www.mosenergo.ru";"http://www.e-disclosure.ru/portal/company.aspx?id=936";
"13.07.2017 0:00:00";"1714";"Первый уровень";"519";"Облигации";"Облигация биржевая";"документарные процентные неконвертируемые Биржевые облигации на предъявителя с обязательным централизованным хранением серии БО-01";"";"";"4B02-01-00085-A";"01.12.2008 0:00:00";"Публичное акционерное общество энергетики и электрификации ""Мосэнерго""";"7705035012";"1000";"Рубль";"5000000";"01.12.2008 0:00:00";"";"";"";"";"+";"";"";"+";"";"";"";"+";"";"09.06.2014 Включение в Первый уровень 21.02.2013 Включение в Котировальный список ""А"" первого уровня 01.12.2008 Включение в Ценные бумаги, допущенные к размещению";"";"";"+";"";"";"Акция обыкновенная, 1-01-00085-A, RU0008958863 Облигация биржевая, 4B02-03-00085-A";"www.mosenergo.ru";"http://www.e-disclosure.ru/portal/company.aspx?id=936";
"13.07.2017 0:00:00";"1716";"Первый уровень";"520";"Облигации";"Облигация биржевая";"документарные процентные неконвертируемые Биржевые облигации на предъявителя с обязательным централизованным хранением серии БО-03";"";"";"4B02-03-00085-A";"01.12.2008 0:00:00";"Публичное акционерное общество энергетики и электрификации ""Мосэнерго""";"7705035012";"1000";"Рубль";"5000000";"01.12.2008 0:00:00";"";"";"";"";"+";"";"";"+";"";"";"";"+";"";"09.06.2014 Включение в Первый уровень 21.02.2013 Включение в Котировальный список ""А"" первого уровня 01.12.2008 Включение в Ценные бумаги, допущенные к размещению";"";"";"+";"";"";"Акция обыкновенная, 1-01-00085-A, RU0008958863 Облигация биржевая, 4B02-01-00085-A";"www.mosenergo.ru";"http://www.e-disclosure.ru/portal/company.aspx?id=936";
"13.07.2017 0:00:00";"291";"Первый уровень";"521";"Акции";"Акция обыкновенная";"акции обыкновенные";"UPRO";"RU000A0JNGA5";"1-02-65104-D";"19.04.2007 0:00:00";"Публичное акционерное общество ""Юнипро""";"8602067092";"0,4";"Рубль";"63048706145";"11.05.2007 0:00:00";"";"";"";"";"+";"";"";"";"";"";"";"";"";"01.09.2014 Включение в Первый уровень 09.06.2014 Включение в Второй уровень 11.05.2007 Включение в Котировальный список ""Б""";"";"";"";"";"РПС : Акции РЕПО c акциями Т+ Неполные лоты (акции) РЕПО с ЦК 1 день РЕПО с ЦК Адресное Т+ Акции и ДР РПС с ЦК: Акции и ДР РЕПО с ЦК 1 день (расч. в USD) РЕПО с ЦК 1 день (расч. в EUR) РЕПО с ЦК 7 дн. РЕПО с ЦК адр. (расч. в USD) РЕПО с ЦК адр.(расч. в EUR) РЕПО c акциями(расч.в USD) РЕПО с ЦК 7 дней c расчетами в долларах США РЕПО с ЦК 7 дней c расчетами в евро";"";"http://www.unipro.energy/";"http://www.e-disclosure.ru/portal/company.aspx?id=7878";
"13.07.2017 0:00:00";"7046";"Первый уровень";"522";"Депозитарные расписки";"Депозитарные расписки иностранного эмитента на акции";"Глобальные депозитарные расписки, представляющие обыкновенные акции РОС АГРО ПЛС";"AGRO";"US7496552057";"";"";"РОС АГРО ПЛС (ROS AGRO PLC) (эмитент депозитарных расписок - The Bank of New York Mellon Corporation)";"";"";"";"";"26.11.2014 0:00:00";"Соединенные Штаты";"РОС АГРО ПЛС (ROS AGRO PLC)";"Кипр";"";"";"";"";"";"";"";"";"";"";"26.11.2014 Включение в Первый уровень";"";"";"";"";"РПС : Акции РЕПО в ин. валюте: USD РЕПО c акциями РЕПО с ЦК 1 день РЕПО с ЦК Адресное Т+ Акции и ДР РПС с ЦК: Акции и ДР РЕПО в ин. валюте: EUR РЕПО с ЦК 1 день (расч. в USD) РЕПО с ЦК 1 день (расч. в EUR) РЕПО с ЦК 7 дн. РЕПО с ЦК адр. (расч. в USD) РЕПО с ЦК адр.(расч. в EUR) РЕПО с ЦК 7 дней c расчетами в долларах США РЕПО с ЦК 7 дней c расчетами в евро";"";"http://www.rusagrogroup.ru/ru/investoram";"http://e-disclosure.ru/portal/company.aspx?id=34871";
"13.07.2017 0:00:00";"5926";"Первый уровень";"523";"Облигации";"Облигация субфедеральная";"государственные облигации Липецкой области 2014 года в форме документарных ценных бумаг на предъявителя с фиксированным купонным доходом и амортизацией долга";"RU000A0JUNK5";"RU000A0JUNK5";"RU34009LIP0";"29.05.2014 0:00:00";"Управление финансов Липецкой области";"4825006353";"1000";"Рубль";"5000000";"04.06.2014 0:00:00";"";"";"";"";"";"";"";"";"";"";"";"";"";"31.03.2015 Включение в Первый уровень 09.06.2014 Включение в Третий уровень 04.06.2014 Включение в Перечень внесписочных ценных бумаг";"";"10,5%";"+";"";"Т0 Облигации РПС : Облигации РЕПО c облигациями";"Облигация субфедеральная, RU35008LIP0, RU000A0JTVZ8";"http://admlip.ru/economy/finances/dolgovye-obyazatelstva/";"";
